txn_id,auth_id,pan,pan_first6,pan_last4,exp_date,card_brand,card_prod,txn_date,txn_time,txn_datetime,amt,curr,bill_amt,bill_curr,txn_type,proc_code,merch_id,merch_name,mcc,merch_city,merch_state,merch_country,merch_zip,term_id,pos_mode,pos_cond,auth_code,resp_code,resp_msg,avs,cvv,acq_id,acq_bin,iss_bin,net_ref,int_fee,net_fee,rrn,trace,batch,settle_date,fraud_flag,3ds,bank_name,data_source,record_created_at
IDBI0000009075,A00009075,453221******3535,453221,3535,1126,VISA,DEBIT,09/12/2025,23:10:58,,7032.3,INR,,,00,000000,M240798,Dugal and Sons,5814,,,IN,392933,T94123,81,00,G701KI,00,Insufficient funds,U,N,IDBI0001,453221,453221,V883444190,,16.07,R000000009075,009075,5767,10/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.004488
IDBI0000008100,A00008100,453224******9129,453224,9129,0628,VISA,CREDIT,08/12/2025,23:10:57,,-5896.78,INR,,,00,000000,M623300,Prashad-Pillai,5411,,,IN,602618,T26199,02,00,P760IR,05,Approved,U,,IDBI0001,453224,453224,V825129321,,,R000000008100,008100,7572,09/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.923963
IDBI0000008880,A00008880,453223******5065,453223,5065,1127,VISA,DEBIT,26/12/2025,23:10:57,,4993.34,INR,,,01,000000,M827880,,,Lucknow,,IN,441120,T15613,02,00,,91,Insufficient funds,U,,IDBI0001,453222,453223,V399016368,97.64,18.02,R000000008880,008880,3687,27/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.986934
IDBI0000009918,A00009918,453222******8311,453222,8311,0830,VISA,CREDIT,05/12/2025,23:10:58,,2694.85,INR,,,20,000000,M877334,,5311,Pune,,IN,935380,T96845,05,00,V890JA,00,Approved,N,U,IDBI0001,453223,453222,V888479412,68.96,10.92,R000000009918,009918,6540,06/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.082636
IDBI0000007858,A00007858,453222******6058,453222,6058,0830,VISA,DEBIT,20/12/2025,23:10:57,,8434.47,INR,,,20,000000,M650630,Varghese and Sons,5541,Mumbai,,IN,529693,T59095,02,00,H118TH,05,Approved,N,,IDBI0001,453222,453222,V305397649,,7.39,R000000007858,007858,5940,21/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.898777
IDBI0000008986,A00008986,453222******4210,453222,4210,0828,VISA,DEBIT,13/01/2026,23:10:57,,7723.06,INR,,,01,000000,M578180,Chauhan-Sidhu,5921,Mumbai,,IN,530556,T70632,02,00,H769NQ,05,Insufficient funds,,,IDBI0001,453224,453222,V988075520,23.06,,R000000008986,008986,2106,25/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000008934,A00008934,245244******5695,245244,5695,0929,VISA,DEBIT,14/12/2025,23:10:57,,-8813.75,INR,,,00,000000,M287977,"Bawa, Upadhyay and Sanghvi",,,,IN,250768,T97920,05,00,Q105DJ,14,Do not honor,N,N,IDBI0001,453223,245244,V746230377,,2.95,R000000008934,008934,1149,15/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000009182,A00009182,453224******7597,453224,7597,0227,VISA,DEBIT,03/01/2026,23:10:58,,8321.47,INR,,,20,000000,M285486,,,Bangalore,,IN,451280,T63414,81,00,Y474NL,91,Insufficient funds,,N,IDBI0001,453222,453224,V154271164,,13.18,R000000009182,009182,2715,04/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.010196
IDBI0000009704,A00009704,453224******6842,453224,6842,0826,VISA,DEBIT,15/12/2025,23:10:58,,7281.19,INR,,,01,000000,M465762,Chaudhary-Pal,,,,IN,,T45316,02,00,,14,Insufficient funds,,U,IDBI0001,453223,453224,V906892743,48.09,,R000000009704,009704,5615,16/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.063061
IDBI0000008417,A00008417,453224******2671,453224,2671,1130,VISA,CREDIT,14/12/2025,23:10:57,,4925.6,INR,,,01,000000,M623803,Soni-Walla,5999,,,IN,242144,T56458,05,00,W555CA,51,Approved,,M,IDBI0001,453221,453224,V293841767,37.59,,R000000008417,008417,8545,15/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.950938
IDBI0000009955,A00009955,453221******1593,453221,1593,0927,VISA,DEBIT,2025-12-19,23:10:58,,9407.46,INR,,,01,000000,M616599,,5691,,,IN,,T30940,81,00,M690MP,51,Insufficient funds,,M,IDBI0001,453222,453221,V280813604,68.0,,R000000009955,009955,9599,20/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.084646
IDBI0000008899,A00008899,453223******8547,453223,8547,0728,VISA,CREDIT,27/12/2025,23:10:57,,4165.88,INR,,,20,000000,M420542,Tara-Shan,4121,Bangalore,,IN,546849,T42180,81,00,Y157CA,14,Insufficient funds,Y,M,IDBI0001,453222,453223,V176562469,72.48,,R000000008899,008899,4745,28/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.989959
IDBI0000009517,A00009517,453222******7583,453222,7583,0930,VISA,CREDIT,23/12/2025,23:10:58,,-8824.28,INR,,,00,000000,M971032,Balasubramanian-Singhal,5541,Kolkata,,IN,942602,T36182,05,00,O486SX,05,Do not honor,Y,M,IDBI0001,453221,453222,V194138165,59.71,,R000000009517,009517,2058,24/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000009273,A00009273,453223******7273,453223,7273,0429,VISA,CREDIT,10/12/2025,23:10:58,,2633.47,INR,,,01,000000,M529894,"Sarraf, Borah and Narayan",4121,Delhi,,IN,956813,T92683,02,00,Y514LP,00,Approved,U,N,IDBI0001,453221,453223,V688851888,70.68,,R000000009273,009273,7691,11/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.019586
IDBI0000008208,A00008208,453224******4219,453224,4219,0628,VISA,DEBIT,08/12/2025,23:10:57,,2494.08,INR,,,20,000000,M290629,Barad-Chakraborty,5541,Lucknow,,IN,725143,T27006,81,00,Q580PN,91,Insufficient funds,N,U,IDBI0001,453224,453224,V898182873,21.64,,R000000008208,008208,3031,09/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.932154
IDBI0000009562,A00009562,453223******1049,453223,1049,0230,VISA,DEBIT,21/12/2025,23:10:58,,1651.22,INR,,,20,000000,M567945,Naik PLC,5651,Chennai,,IN,571038,T38579,02,00,B073WZ,51,Do not honor,,,IDBI0001,453222,453223,V163645109,,5.29,R000000009562,009562,8468,22/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000008363,A00008363,453224******6461,453224,6461,0329,VISA,DEBIT,22/12/2025,23:10:57,,4234.4,INR,,,00,000000,M522749,Kohli-Mittal,5661,Chennai,,IN,557522,T75317,02,00,Q246WX,51,Insufficient funds,,M,IDBI0001,453224,453224,V671784877,17.62,,R000000008363,008363,9889,23/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000008818,A00008818,453221******6495,453221,6495,0926,VISA,CREDIT,08/12/2025,23:10:57,,6121.03,INR,,,20,000000,M727883,"Dass, Murthy and Kapoor",5942,Delhi,,IN,440993,T42852,81,00,,51,Do not honor,N,,IDBI0001,453223,453221,V968106053,,,R000000008818,008818,3828,09/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.982826
IDBI0000009822,A00009822,453222******6207,453222,6207,0130,VISA,CREDIT,18/12/2025,23:10:58,,6809.18,INR,,,01,000000,M505515,Hegde PLC,5691,Lucknow,,IN,122999,T22483,05,00,T677PQ,91,Approved,N,,IDBI0001,453222,453222,V545015465,,5.24,R000000009822,009822,7319,19/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.073887
IDBI0000008115,A00008115,453223******2148,453223,2148,1127,VISA,DEBIT,07/12/2025,23:10:57,,7367.72,INR,,,00,000000,M394551,Sachdeva-Shetty,,Jaipur,,IN,452691,T64010,02,00,,05,Approved,Y,M,IDBI0001,453224,453223,V677240351,,11.46,R000000008115,008115,7099,08/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.925350
IDBI0000009331,A00009331,453224******8069,453224,8069,1030,VISA,DEBIT,2025-12-11,23:10:58,,792.19,INR,,,00,000000,M914766,Loyal LLC,5812,Lucknow,,IN,377770,T88799,81,00,C698AN,51,Approved,N,U,IDBI0001,453222,453224,V377580964,,,R000000009331,009331,1895,12/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.025471
IDBI0000008247,A00008247,453222******0956,453222,0956,1028,VISA,CREDIT,21/12/2025,23:10:57,,4872.77,INR,,,01,000000,M888015,"Gara, Shroff and Kata",5691,Hyderabad,,IN,255403,T96915,02,00,C075QC,00,Do not honor,N,U,IDBI0001,453223,453222,V299563002,94.4,6.66,R000000008247,008247,9301,22/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.936629
IDBI0000008102,A00008102,453222******9126,453222,9126,1126,VISA,DEBIT,17/12/2025,23:10:57,,4188.21,INR,,,20,000000,M137532,"Raj, Warrior and Chahal",5411,Ahmedabad,,IN,325498,T93243,02,00,A664FF,00,Approved,N,U,IDBI0001,453223,453222,V990087316,,,R000000008102,008102,3335,18/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.924581
IDBI0000008912,A00008912,453223******9502,453223,9502,0930,VISA,DEBIT,2026-01-01,23:10:57,,7239.88,INR,,,20,000000,M348807,"Srivastava, Mitter and Sachdev",5311,Delhi,,IN,254756,T52653,81,00,L863TG,05,Do not honor,,U,IDBI0001,453224,453223,V188878147,,,R000000008912,008912,3747,02/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000008295,A00008295,274038******4640,274038,4640,0427,VISA,DEBIT,20/12/2025,23:10:57,,6670.76,INR,,,01,000000,M612336,Sawhney Group,5812,Bangalore,,IN,,T92681,81,00,B674YK,14,Insufficient funds,,N,IDBI0001,453223,274038,V754971816,,,R000000008295,008295,9837,21/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000009553,A00009553,453221******7635,453221,7635,0928,VISA,CREDIT,2025-12-20,23:10:58,,3106.6,INR,,,01,000000,M403227,,4121,Pune,,IN,343403,T60649,81,00,X657MH,14,Do not honor,U,,IDBI0001,453221,453221,V800232087,40.8,9.45,R000000009553,009553,1818,21/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000008527,A00008527,453224******3933,453224,3933,0730,VISA,CREDIT,28/12/2025,23:10:57,,3876.02,INR,,,20,000000,M688831,Panchal-Amble,,Ahmedabad,,IN,110885,T97567,05,00,,00,Do not honor,Y,M,IDBI0001,453223,453224,V603261769,67.62,,R000000008527,008527,5711,29/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.960367
IDBI0000009664,A00009664,453223******4344,453223,4344,0730,VISA,DEBIT,2025-12-12,23:10:58,,5367.93,INR,,,01,000000,M982774,"Pradhan, Thaman and Raju",5311,Lucknow,,IN,202795,T98871,05,00,I263BH,51,Approved,U,U,IDBI0001,453224,453223,V693747100,32.63,4.07,R000000009664,009664,7013,13/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.060138
IDBI0000009137,A00009137,453221******4469,453221,4469,0330,VISA,CREDIT,29/12/2025,23:10:58,,2352.54,INR,,,00,000000,M337532,"Khatri, Sanghvi and Chaudhuri",7011,Delhi,,IN,,T31480,81,00,Z840GR,00,Do not honor,N,,IDBI0001,453222,453221,V136858753,,,R000000009137,009137,6919,30/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.007502
IDBI0000009429,A00009429,453224******2687,453224,2687,1229,VISA,CREDIT,02/01/2026,23:10:58,,7133.11,INR,,,20,000000,M990510,Rajagopalan-Sachdeva,4121,Bangalore,,IN,374690,T40619,05,00,,51,Do not honor,U,U,IDBI0001,453223,453224,V401503180,71.56,,R000000009429,009429,1555,03/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.033308
IDBI0000008570,A00008570,453221******5506,453221,5506,0429,VISA,DEBIT,29/12/2025,23:10:57,,3037.79,INR,,,20,000000,M198503,Dubey Inc,,Ahmedabad,,IN,,T62366,02,00,U651CI,14,Approved,N,U,IDBI0001,453223,453221,V988456278,90.76,,R000000008570,008570,7001,30/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.960367
IDBI0000009202,A00009202,453222******6154,453222,6154,0326,VISA,DEBIT,2025-12-21,23:10:58,,-9242.63,INR,,,20,000000,M721770,Sha Ltd,,Ahmedabad,,IN,581607,T90018,02,00,T122ZY,14,Do not honor,,U,IDBI0001,453221,453222,V253383628,95.39,,R000000009202,009202,2898,22/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.010196
IDBI0000009910,A00009910,453224******9349,453224,9349,1128,VISA,DEBIT,14/12/2025,23:10:58,,2530.74,INR,,,00,000000,M580082,"Banik, Walia and Hayer",,,,IN,443134,T87536,02,00,P975DO,51,Do not honor,U,M,IDBI0001,453223,453224,V793453670,,8.53,R000000009910,009910,1809,15/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.082049
IDBI0000009629,A00009629,453223******2308,453223,2308,0629,VISA,CREDIT,11/12/2025,23:10:58,,282.48,INR,,,20,000000,M534744,Apte-Dora,5411,Kolkata,,IN,844356,T24577,05,00,W305PT,00,Approved,Y,,IDBI0001,453224,453223,V854273989,32.56,,R000000009629,009629,1995,12/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.055214
IDBI0000009468,A00009468,453222******6679,453222,6679,0326,VISA,CREDIT,28/12/2025,23:10:58,,6507.07,INR,,,01,000000,M124598,Srinivas and Sons,5814,Bangalore,,IN,589608,T96517,02,00,L234MD,14,Approved,N,U,IDBI0001,453221,453222,V186844962,26.6,,R000000009468,009468,8494,29/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.036737
IDBI0000008838,A00008838,453223******0745,453223,0745,0928,VISA,CREDIT,25/12/2025,23:10:57,,1011.06,INR,,,00,000000,M186582,Cheema-Chatterjee,5732,,,IN,572799,T97951,05,00,I002WL,05,Approved,,N,IDBI0001,453223,453223,V862538039,,2.37,R000000008838,008838,2943,26/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.983834
IDBI0000009785,A00009785,453222******2031,453222,2031,1026,VISA,DEBIT,2025-12-30,23:10:58,,8125.41,INR,,,00,000000,M753982,Ganesh Group,5651,Ahmedabad,,IN,499669,T86781,81,00,G758HC,00,Approved,,,IDBI0001,453224,453222,V415621517,,,R000000009785,009785,5504,31/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.070377
IDBI0000009227,A00009227,453222******7426,453222,7426,1029,VISA,CREDIT,05/12/2025,23:10:58,,6130.29,INR,,,00,000000,M790919,Kibe PLC,5732,Ahmedabad,,IN,284515,T43632,05,00,,00,Approved,,M,IDBI0001,453222,453222,V885523774,60.6,,R000000009227,009227,2656,06/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.015408
IDBI0000007879,A00007879,453224******0106,453224,0106,0229,VISA,DEBIT,2025-12-08,23:10:57,,5580.43,INR,,,20,000000,M123812,,5661,Mumbai,,IN,868328,T51688,02,00,V517NE,05,Insufficient funds,U,,IDBI0001,453221,453224,V717833970,,,R000000007879,007879,8247,09/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.902257
IDBI0000008150,A00008150,610605******8248,610605,8248,0828,VISA,CREDIT,23/12/2025,23:10:57,,2052.73,INR,,,01,000000,M688493,Subramaniam-Lad,5541,,,IN,476033,T56023,81,00,F550PR,51,Approved,U,U,IDBI0001,453222,610605,V262063577,,,R000000008150,008150,3674,24/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.927457
IDBI0000009975,A00009975,453222******5861,453222,5861,1126,VISA,CREDIT,27/12/2025,23:10:58,,2499.84,INR,,,20,000000,M862380,Vohra Ltd,,,,IN,774585,T16671,05,00,T231EU,51,Do not honor,U,M,IDBI0001,453223,453222,V263125070,22.92,3.13,R000000009975,009975,1101,28/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.087166
IDBI0000009935,A00009935,453223******8258,453223,8258,1126,VISA,CREDIT,19/12/2025,23:10:58,,4394.07,INR,,,00,000000,M435822,Mittal-Dalal,4121,Lucknow,,IN,,T98773,05,00,G393WB,05,Do not honor,,N,IDBI0001,453222,453223,V139700670,,4.42,R000000009935,009935,9340,20/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.083647
IDBI0000009171,A00009171,453224******9831,453224,9831,0730,VISA,CREDIT,12/12/2025,23:10:58,,4503.82,INR,,,00,000000,M364155,"Bhagat, Kumer and Sahni",5732,Chennai,,IN,573946,T94520,02,00,E572GJ,91,Approved,Y,,IDBI0001,453223,453224,V226388090,29.15,,R000000009171,009171,9996,13/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.010196
IDBI0000007662,A00007662,453221******6340,453221,6340,0829,VISA,CREDIT,24/12/2025,23:10:57,,1413.97,INR,,,01,000000,M521168,,5411,Hyderabad,,IN,,T25086,05,00,K053QD,00,Approved,,M,IDBI0001,453224,453221,V855930419,81.44,4.05,R000000007662,007662,8069,25/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.882063
IDBI0000009923,A00009923,453222******9078,453222,9078,0526,VISA,CREDIT,10/12/2025,23:10:58,,4941.65,INR,,,20,000000,M623775,"Chadha, Kaul and Bala",5661,Pune,,IN,203533,T68849,05,00,F612LA,14,Approved,Y,U,IDBI0001,453223,453222,V771281259,,,R000000009923,009923,7577,11/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.082636
IDBI0000009887,A00009887,537241******7456,537241,7456,0528,VISA,CREDIT,09/12/2025,23:10:58,,3959.59,INR,,,01,000000,M998074,Johal-Chaudry,5912,Pune,,IN,216169,T71367,05,00,N676GD,05,Do not honor,,N,IDBI0001,453224,537241,V449666085,38.18,,R000000009887,009887,6570,10/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.080246
IDBI0000009372,A00009372,453224******2696,453224,2696,0928,VISA,CREDIT,11/12/2025,23:10:58,,6750.08,INR,,,20,000000,M981418,Singh Group,,Kolkata,,IN,206724,T31597,02,00,,00,Approved,Y,M,IDBI0001,453223,453224,V773456947,,16.15,R000000009372,009372,6962,12/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.025471
IDBI0000009394,A00009394,453222******5764,453222,5764,0727,VISA,CREDIT,07/01/2026,23:10:58,,6684.35,INR,,,20,000000,M987163,Dani-Divan,,Jaipur,,IN,331907,T43043,02,00,N218HB,05,Approved,,M,IDBI0001,453221,453222,V681194873,70.16,,R000000009394,009394,6633,08/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.029984
IDBI0000009561,A00009561,453222******8948,453222,8948,0530,VISA,DEBIT,30/12/2025,23:10:58,,4164.26,INR,,,01,000000,M128131,,5661,Delhi,,IN,268179,T37355,05,00,K962JT,05,Insufficient funds,U,U,IDBI0001,453221,453222,V866949565,15.49,,R000000009561,009561,8924,31/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000008525,A00008525,453221******4928,453221,4928,0526,VISA,DEBIT,27/12/2025,23:10:57,,7145.11,INR,,,00,000000,M400738,Borah-Borra,,Hyderabad,,IN,,T96591,81,00,T358WO,51,Do not honor,,,IDBI0001,453224,453221,V590047826,10.17,,R000000008525,008525,6588,28/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.960367
IDBI0000009279,A00009279,453223******3530,453223,3530,1126,VISA,CREDIT,22/12/2025,23:10:58,,7970.61,INR,,,01,000000,M360544,Ratta-Saini,7011,Bangalore,,IN,429058,T13511,02,00,,51,Approved,Y,M,IDBI0001,453221,453223,V784567842,,13.67,R000000009279,009279,2868,23/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.020223
IDBI0000007743,A00007743,453222******0180,453222,0180,0927,VISA,DEBIT,2025-12-22,23:10:57,,3725.66,INR,,,01,000000,M108351,Sidhu PLC,5311,Pune,,IN,829048,T52202,05,00,E917FD,14,Approved,N,,IDBI0001,453221,453222,V453173734,,9.61,R000000007743,007743,3409,23/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.890303
IDBI0000009254,A00009254,453221******7592,453221,7592,0727,VISA,CREDIT,17/12/2025,23:10:58,,2640.04,INR,,,00,000000,M236681,"Atwal, Gokhale and Parmar",5912,Hyderabad,,IN,882347,T35410,81,00,D751TJ,51,Approved,,N,IDBI0001,453223,453221,V412617821,,,R000000009254,009254,9356,18/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.018055
IDBI0000008036,A00008036,453222******5639,453222,5639,0930,VISA,CREDIT,06/12/2025,23:10:57,,2684.55,INR,,,01,000000,M196127,Narula-More,5661,Lucknow,,IN,746556,T79500,02,00,U349AD,00,Do not honor,Y,U,IDBI0001,453221,453222,V959738885,,16.6,R000000008036,008036,5589,07/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.918459
IDBI0000008055,A00008055,453221******3298,453221,3298,0630,VISA,CREDIT,23/12/2025,23:10:57,,5904.94,INR,,,01,000000,M288485,Parmer-Divan,5814,,,IN,934677,T16179,05,00,G319MQ,05,Approved,Y,N,IDBI0001,453221,453221,V599464114,,17.31,R000000008055,008055,6820,24/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.919964
IDBI0000008317,A00008317,301119******2011,301119,2011,0329,VISA,CREDIT,13/12/2025,23:10:57,,6747.18,INR,,,00,000000,M358821,"Jha, Rout and Maharaj",5814,Delhi,,IN,291075,T54136,05,00,U396LG,05,Insufficient funds,N,U,IDBI0001,453222,301119,V365405486,,,R000000008317,008317,1958,14/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000009043,A00009043,453223******7855,453223,7855,0629,VISA,CREDIT,25/12/2025,23:10:58,,7590.77,INR,,,20,000000,M160836,Yohannan-Vora,,,,IN,796445,T10150,81,00,J523RH,05,Do not honor,U,,IDBI0001,453224,453223,V886491291,,18.34,R000000009043,009043,9929,26/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.001087
IDBI0000009073,A00009073,453221******9379,453221,9379,0227,VISA,DEBIT,14/12/2025,23:10:58,,8129.02,INR,,,20,000000,M399881,"Virk, Sane and Mallick",,Pune,,IN,227954,T97254,02,00,K665XM,91,Approved,,U,IDBI0001,453223,453221,V514855454,64.0,8.4,R000000009073,009073,9415,15/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.004488
IDBI0000007707,A00007707,453223******5322,453223,5322,0830,VISA,DEBIT,2025-12-29,23:10:57,,3890.59,INR,,,20,000000,M572005,Jhaveri-Bakshi,,Mumbai,,IN,566741,T27433,81,00,,14,Insufficient funds,Y,N,IDBI0001,453222,453223,V552489714,79.02,,R000000007707,007707,4016,30/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.886198
IDBI0000009337,A00009337,453222******0674,453222,0674,1228,VISA,DEBIT,06/12/2025,23:10:58,,2562.4,INR,,,01,000000,M717081,Anne PLC,5732,,,IN,976778,T10951,02,00,T887DM,00,Do not honor,Y,,IDBI0001,453222,453222,V887431764,,15.76,R000000009337,009337,2135,07/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.025471
IDBI0000008615,A00008615,453224******4368,453224,4368,0227,VISA,DEBIT,30/12/2025,23:10:57,,8081.22,INR,,,01,000000,M375784,Doctor Ltd,5942,Jaipur,,IN,551514,T97310,81,00,V884LW,14,Do not honor,,U,IDBI0001,453223,453224,V909786044,40.49,3.55,R000000008615,008615,1506,31/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.966391
IDBI0000007917,A00007917,453223******7456,453223,7456,0427,VISA,CREDIT,24/12/2025,23:10:57,,1192.68,INR,,,00,000000,M836202,"Prabhu, Sha and Amble",5812,Chennai,,IN,,T35157,05,00,M278LS,14,Approved,,,IDBI0001,453221,453223,V982165920,61.83,,R000000007917,007917,3140,25/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.906714
IDBI0000009888,A00009888,453222******6783,453222,6783,0830,VISA,CREDIT,25/12/2025,23:10:58,,4952.04,INR,,,00,000000,M418936,Dash-Mukherjee,5661,Pune,,IN,663596,T33630,05,00,B646SZ,00,Approved,N,U,IDBI0001,453224,453222,V495071021,76.53,,R000000009888,009888,9532,26/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.080246
IDBI0000008408,A00008408,453223******1827,453223,1827,0926,VISA,DEBIT,21/12/2025,23:10:57,,3418.75,INR,,,20,000000,M839812,Raju-Sant,,Ahmedabad,,IN,346103,T69191,02,00,,91,Do not honor,Y,U,IDBI0001,453224,453223,V696564941,,17.64,R000000008408,008408,2684,22/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.949783
IDBI0000008674,A00008674,453221******5917,453221,5917,0627,VISA,CREDIT,2025-12-30,23:10:57,,4298.77,INR,,,20,000000,M611034,Bakshi LLC,5311,,,IN,129738,T94718,05,00,Q069LJ,05,Insufficient funds,N,U,IDBI0001,453223,453221,V695412875,91.27,11.36,R000000008674,008674,3322,31/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.971226
IDBI0000009214,A00009214,453221******7489,453221,7489,0330,VISA,CREDIT,11/01/2026,23:10:58,,6432.27,INR,,,20,000000,M501708,,5814,Ahmedabad,,IN,769866,T30989,05,00,D458DF,05,Do not honor,,,IDBI0001,453221,453221,V300044976,11.01,,R000000009214,009214,6118,07/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.010196
IDBI0000009062,A00009062,453222******6514,453222,6514,0929,VISA,DEBIT,18/01/2026,23:10:58,,2739.69,INR,,,20,000000,M131607,"Agarwal, Gopal and Thakkar",5942,Ahmedabad,,IN,,T21642,81,00,L125WR,14,Insufficient funds,Y,U,IDBI0001,453223,453222,V173481447,,11.04,R000000009062,009062,2209,02/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.003254
IDBI0000009155,A00009155,453224******1332,453224,1332,0729,VISA,DEBIT,22/12/2025,23:10:58,,6216.86,INR,,,01,000000,M715439,"Andra, Toor and Borra",5691,Hyderabad,,IN,298493,T56556,02,00,,05,Approved,N,N,IDBI0001,453221,453224,V480667132,35.04,16.33,R000000009155,009155,4156,23/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.010196
IDBI0000007720,A00007720,453222******2825,453222,2825,1028,VISA,DEBIT,2025-12-08,23:10:57,,585.26,INR,,,20,000000,M839223,"Patla, Devi and Om",5921,Jaipur,,IN,,T62763,05,00,,51,Insufficient funds,,,IDBI0001,453222,453222,V420466783,10.54,,R000000007720,007720,1681,09/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.888246
IDBI0000009312,A00009312,453223******4000,453223,4000,1128,VISA,DEBIT,23/12/2025,23:10:58,,-1530.91,INR,,,20,000000,M339666,Dugal-Ahuja,7011,Bangalore,,IN,,T18202,05,00,N897GP,05,Do not honor,U,M,IDBI0001,453221,453223,V504321577,,4.6,R000000009312,009312,6431,24/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.022245
