txn_reference_number,authorization_id,card_number,card_bin,card_last_digits,card_expiry_mmyy,card_type,card_scheme,transaction_date,transaction_time,transaction_timestamp,transaction_amount,transaction_currency,billing_amount,billing_currency,transaction_type_code,transaction_type_desc,processing_code,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city,merchant_state,merchant_country,merchant_postal_code,merchant_address,terminal_id,pos_entry_mode,pos_condition_code,card_present_flag,auth_code,response_code,response_message,auth_date,avs_result,cvv_result,cvv_provided,acquirer_id,acquirer_bin,issuer_bin,network_reference,interchange_fee,service_tax,network_fee,retrieval_reference_number,trace_number,batch_number,settlement_date,fraud_score,risk_category,3ds_authenticated,3ds_version,bank_name,data_source,record_created_at
HDFC0000002904,AUTH00002904,453214******9026,453214,9026,07/28,VISA,CREDIT,2025-12-06,23:10:57,2025-12-06T23:10:57.334137,1995.44,INR,,,00,REFUND,000000,HDFC678304,Tara Ltd,5661,,Pune,Arunachal Pradesh,IND,923978,"H.No. 84, Dubey",TRM87814,81,00,Y,,51,,2025-12-06,P,P,Y,HDFC0001,453213,453214,VISA555038344,,21.15,6.75,REF000000002904,002904,B6134,2025-12-07,41.0,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.335843
HDFC0000003756,AUTH00003756,453212******2576,453212,2576,09/28,VISA,CREDIT,2026-01-01,23:10:57,2026-01-01T23:10:57.438081,9763.04,INR,,,20,CASH_WITHDRAWAL,000000,HDFC534029,"Date, Golla and Kari",5311,,Lucknow,West Bengal,IND,835827,"H.No. 873, Nagy Circle",TRM72431,81,00,Y,A709TN,05,,2026-01-01,A,P,Y,HDFC0001,453212,453212,VISA310725902,28.88,33.83,19.58,REF000000003756,003756,B5541,2026-01-02,39.0,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.438081
HDFC0000002202,AUTH00002202,639374******5055,639374,5055,12/27,VISA,CREDIT,2026-01-12,23:10:57,2025-12-12T23:10:57.253937,8849.04,INR,,,21,REFUND,000000,HDFC113506,"Nadig, Kala and Bhatt",,,Delhi,Chhattisgarh,IND,176908,,TRM32461,81,00,Y,A040LU,05,,2025-12-12,Y,N,N,HDFC0001,453214,639374,VISA461001407,42.8,39.26,,REF000000002202,002202,B5625,2025-12-13,,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.253937
HDFC0000002975,AUTH00002975,453214******3326,453214,3326,08/28,VISA,CREDIT,2025-12-19,23:10:57,2025-12-19T23:10:57.341307,3041.47,INR,,,21,CASH_WITHDRAWAL,000000,HDFC907913,Guha Ltd,,,Mumbai,Bihar,IND,630690,"H.No. 60
Karpe Path",TRM49233,02,00,Y,A423JI,05,,2025-12-19,A,P,Y,HDFC0001,453214,453214,VISA791679958,70.46,14.86,16.78,REF000000002975,002975,B1544,2025-12-20,,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.341307
HDFC0000003307,AUTH00003307,453211******3886,453211,3886,05/28,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.385195,1465.45,INR,,,20,CASH_WITHDRAWAL,000000,HDFC104997,"Sehgal, Nagarajan and Subramaniam",5999,,Bangalore,Bihar,IND,680577,,TRM13439,81,00,N,A093MI,91,,2025-12-17,A,P,Y,HDFC0001,453211,453211,VISA843996516,56.11,29.43,14.09,REF000000003307,003307,B5841,2025-12-18,74.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.385195
HDFC0000001377,AUTH00001377,453211******0612,453211,0612,02/28,VISA,CREDIT,2025-12-27,23:10:57,2025-12-27T23:10:57.157574,8694.86,INR,,,01,PURCHASE,000000,HDFC790701,Kurian-Chhabra,5651,,Hyderabad,Uttarakhand,IND,538089,,TRM55974,81,00,N,A283YO,51,,2025-12-27,Y,P,N,HDFC0001,453212,453211,VISA566978900,,29.03,7.18,REF000000001377,001377,B7470,2025-12-28,8.0,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.157574
HDFC0000002551,AUTH00002551,453213******8225,453213,8225,11/29,VISA,CREDIT,2026-01-01,23:10:57,2026-01-01T23:10:57.293471,3122.46,INR,,,21,REFUND,000000,HDFC817183,"Dalal, Hari and Roy",5661,,Mumbai,Goa,IND,568171,,TRM33246,05,00,N,A334CA,00,,2026-01-01,P,N,Y,HDFC0001,453213,453213,VISA179344304,59.88,25.49,3.94,REF000000002551,002551,B1498,2026-01-02,,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.293471
HDFC0000003399,AUTH00003399,453211******0154,453211,0154,09/29,VISA,CREDIT,2025-12-13,23:10:57,2025-12-13T23:10:57.392437,5989.98,INR,,,21,CASH_WITHDRAWAL,000000,HDFC270648,Muni and Sons,5411,,Lucknow,Telangana,IND,267933,,TRM52292,90,00,Y,A620RD,91,,2025-12-13,P,U,N,HDFC0001,453213,453211,VISA925778220,,21.2,2.44,REF000000003399,003399,B4946,2025-12-14,,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.392437
HDFC0000002182,AUTH00002182,453211******2825,453211,2825,05/26,VISA,CREDIT,2025-12-06,23:10:57,2025-12-06T23:10:57.251397,7311.45,INR,,,01,REFUND,000000,HDFC867893,Chawla PLC,,,Delhi,Madhya Pradesh,IND,283984,,TRM71012,05,00,Y,A830IK,91,,2025-12-06,U,M,Y,HDFC0001,453213,453211,VISA622669080,,47.52,16.19,REF000000002182,002182,B2576,2025-12-07,55.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.251397
HDFC0000002151,AUTH00002151,453213******7654,453213,7654,05/30,VISA,CREDIT,2025-12-29,23:10:57,2025-12-29T23:10:57.245930,3054.58,INR,,,21,CASH_WITHDRAWAL,000000,HDFC560989,Bhat-Ghose,5541,,Chennai,Arunachal Pradesh,IND,660628,"08/983
Mall Nagar",TRM45356,90,00,Y,A134QL,91,,2025-12-29,Y,M,N,HDFC0001,453211,453213,VISA370407121,33.93,33.9,14.51,REF000000002151,002151,B1988,2025-12-30,96.0,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.245930
HDFC0000002832,AUTH00002832,453211******6073,453211,6073,09/26,VISA,CREDIT,2025-12-10,23:10:57,2025-12-10T23:10:57.325919,-3059.42,INR,,,01,CASH_WITHDRAWAL,000000,HDFC609141,"Zachariah, Sharma and Chand",5732,,Lucknow,Uttar Pradesh,IND,449556,"203, Raj Marg",TRM69734,90,00,Y,A864IY,91,,2025-12-10,N,P,N,HDFC0001,453214,453211,VISA693771613,62.84,28.12,,REF000000002832,002832,B8570,2025-12-11,27.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.325919
HDFC0000000742,AUTH00000742,453214******7406,453214,7406,03/26,VISA,CREDIT,2026-01-06,23:10:57,2025-12-26T23:10:57.085331,6211.83,INR,,,20,REFUND,000000,HDFC422147,Bhattacharyya-Dani,4121,,Jaipur,Chhattisgarh,IND,481668,"386, Nadkarni Path",TRM81271,05,00,Y,A963CW,00,,2025-12-26,N,U,N,HDFC0001,453213,453214,VISA751408004,92.18,17.29,4.23,REF000000000742,000742,B6134,2025-12-27,,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.085331
HDFC0000002844,AUTH00002844,453213******1074,453213,1074,03/27,VISA,CREDIT,2025-12-27,23:10:57,2025-12-27T23:10:57.327725,990.84,INR,,,20,REFUND,000000,HDFC405923,Bajwa-Naidu,5942,,Pune,Gujarat,IND,,"H.No. 203, Vaidya Ganj",TRM17450,05,00,Y,A013UG,00,,2025-12-27,U,U,N,HDFC0001,453211,453213,VISA141660460,11.9,14.06,12.25,REF000000002844,002844,B4901,2025-12-28,31.0,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.327725
HDFC0000000929,AUTH00000929,453214******0001,453214,0001,03/29,VISA,CREDIT,2026-01-02,23:10:57,2026-01-02T23:10:57.105509,5307.02,INR,,,20,REFUND,000000,HDFC740476,Ganesh-Bandi,5999,,Jaipur,Mizoram,IND,586607,,TRM10655,81,00,Y,A496SM,51,,2026-01-02,N,M,N,HDFC0001,453212,453214,VISA202600092,10.25,44.92,8.9,REF000000000929,000929,B4411,2026-01-03,,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.105509
HDFC0000000111,AUTH00000111,453212******2056,453212,2056,07/29,VISA,CREDIT,2025-12-15,23:10:56,2025-12-15T23:10:56.943320,3068.31,INR,,,20,PURCHASE,000000,HDFC916953,Dhar PLC,5541,,Bangalore,,IND,746915,,TRM84323,02,00,Y,A612VO,00,,2025-12-15,P,M,N,HDFC0001,453212,453212,VISA639366915,52.19,13.28,10.53,REF000000000111,000111,B3683,2025-12-16,,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.943320
HDFC0000003970,AUTH00003970,453213******4945,453213,4945,09/30,VISA,CREDIT,2025-12-20,23:10:57,2025-12-20T23:10:57.462098,4876.01,INR,,,20,PURCHASE,000000,HDFC250308,Char Ltd,5812,,Chennai,Gujarat,IND,133054,"79/656
Ahuja Street",TRM61478,05,00,N,A733XB,51,,2025-12-20,N,P,N,HDFC0001,453214,453213,VISA186958823,28.72,22.36,6.64,REF000000003970,003970,B7481,2025-12-21,46.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.462098
HDFC0000000296,AUTH00000296,453211******7658,453211,7658,01/28,VISA,CREDIT,2025-12-19,23:10:56,2025-12-19T23:10:56.970033,7512.48,INR,,,21,REFUND,000000,HDFC184142,Narula and Sons,5411,,Bangalore,Gujarat,IND,111196,"88/444
Char Ganj",TRM12518,81,00,N,A069JF,91,,2025-12-19,A,U,Y,HDFC0001,453213,453211,VISA848243535,43.01,49.71,14.73,REF000000000296,000296,B3168,2025-12-20,92.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.970033
HDFC0000000789,AUTH00000789,453214******5790,453214,5790,07/30,VISA,CREDIT,2025-12-09,23:10:57,2025-12-09T23:10:57.090239,-5583.7,INR,,,01,REFUND,000000,HDFC789295,"Pall, Upadhyay and Suresh",,,Kolkata,Rajasthan,IND,792316,"06/633
Banerjee Chowk",TRM50357,81,00,Y,A502QM,00,,2025-12-09,U,M,Y,HDFC0001,453211,453214,VISA908595900,34.69,36.44,14.51,REF000000000789,000789,B8614,2025-12-10,9.0,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.090239
HDFC0000000340,AUTH00000340,453213******6298,453213,6298,08/28,VISA,CREDIT,2025-12-09,23:10:57,2025-12-09T23:10:57.008340,3191.52,INR,,,01,REFUND,000000,HDFC937080,"Kapur, Nigam and Venkataraman",5411,,Chennai,Mizoram,IND,661457,"37, Rajan Path",TRM21930,05,00,Y,A289DA,05,,2025-12-09,U,M,N,HDFC0001,453214,453213,VISA797562046,76.39,,11.7,REF000000000340,000340,B4797,2025-12-10,30.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.008340
HDFC0000003511,AUTH00003511,453213******9133,453213,9133,07/27,VISA,CREDIT,2025-12-26,23:10:57,2025-12-26T23:10:57.407828,7682.74,INR,,,21,CASH_WITHDRAWAL,000000,HDFC344750,"Deshpande, Mallick and Bhatnagar",5732,,Ahmedabad,Haryana,IND,629837,,TRM89509,02,00,N,A943DP,00,,2025-12-26,U,N,Y,HDFC0001,453213,453213,VISA547156310,37.47,24.77,4.99,REF000000003511,003511,B1142,2025-12-27,,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.407828
HDFC0000003570,AUTH00003570,453213******4902,453213,4902,07/29,VISA,CREDIT,2025-12-19,23:10:57,2025-12-19T23:10:57.414218,9927.38,INR,,,01,REFUND,000000,HDFC686174,Sachdeva-Mitter,5999,,Kolkata,Maharashtra,IND,480834,"124, Sem Marg",TRM50356,05,00,N,A642GH,51,,2025-12-19,A,U,Y,HDFC0001,453212,453213,VISA182098032,82.91,,,REF000000003570,003570,B2666,2025-12-20,12.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.414218
HDFC0000002146,AUTH00002146,453211******9407,453211,9407,03/29,VISA,CREDIT,2025-12-23,23:10:57,2025-12-23T23:10:57.245930,6937.37,INR,,,21,REFUND,000000,HDFC523991,Amble Inc,5732,,Jaipur,Madhya Pradesh,IND,632250,,TRM36336,02,00,N,A875HY,91,,2025-12-23,P,N,N,HDFC0001,453214,453211,VISA643473587,93.47,5.58,11.02,REF000000002146,002146,B6821,2025-12-24,,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.245930
HDFC0000000256,AUTH00000256,453214******7826,453214,7826,01/29,VISA,CREDIT,2026-01-04,23:10:56,2026-01-04T23:10:56.962981,8101.75,INR,,,21,REFUND,000000,HDFC703943,"Gulati, Ramanathan and Merchant",5921,,Pune,Rajasthan,IND,858510,,TRM54286,90,00,N,A037YH,05,,2026-01-04,U,M,N,HDFC0001,453214,453214,VISA931153961,61.97,12.38,,REF000000000256,000256,B5924,2026-01-05,89.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.962981
HDFC0000002372,AUTH00002372,453212******0194,453212,0194,06/27,VISA,CREDIT,2025-12-11,23:10:57,2025-12-11T23:10:57.273933,7919.44,INR,,,01,REFUND,000000,HDFC458380,Pandit Ltd,5921,,Bangalore,Nagaland,IND,480483,,TRM59421,02,00,N,A626FN,91,,2025-12-11,Y,M,N,HDFC0001,453213,453212,VISA144956775,83.04,16.31,16.77,REF000000002372,002372,B8586,2025-12-12,46.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.273933
HDFC0000002281,AUTH00002281,453213******5098,453213,5098,11/27,VISA,CREDIT,2025-12-15,23:10:57,2025-12-15T23:10:57.263274,6162.53,INR,,,00,PURCHASE,000000,HDFC926393,"Parmar, Amble and Goyal",7011,,Ahmedabad,Chhattisgarh,IND,971795,,TRM43965,02,00,N,A061QL,05,,2025-12-15,N,M,N,HDFC0001,453213,453213,VISA435013299,71.5,43.9,13.99,REF000000002281,002281,B2444,2025-12-16,22.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.263274
HDFC0000003897,AUTH00003897,453211******4770,453211,4770,05/29,VISA,CREDIT,2025-12-14,23:10:57,2025-12-14T23:10:57.457520,5107.34,INR,,,01,REFUND,000000,HDFC730438,Ramakrishnan-Bansal,5912,,Ahmedabad,Odisha,IND,213785,"H.No. 490
Chacko",TRM89886,90,00,N,,05,,2025-12-14,U,U,N,HDFC0001,453211,453211,VISA891952439,91.78,47.97,2.91,REF000000003897,003897,B3673,2025-12-15,56.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.457520
HDFC0000003242,AUTH00003242,453212******2438,453212,2438,12/29,VISA,CREDIT,2026-01-01,23:10:57,2026-01-01T23:10:57.377772,4599.19,INR,,,20,CASH_WITHDRAWAL,000000,HDFC725999,"Varty, Shetty and Panchal",5691,,Delhi,Bihar,IND,238803,"H.No. 79
Hora Nagar",TRM80945,02,00,Y,,91,,2026-01-01,P,U,Y,HDFC0001,453211,453212,VISA298733810,80.88,14.46,16.14,REF000000003242,003242,B1519,2026-01-02,,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.377772
HDFC0000003844,AUTH00003844,453213******0536,453213,0536,03/26,VISA,CREDIT,2026-01-04,23:10:57,2026-01-04T23:10:57.451245,2302.39,INR,,,20,REFUND,000000,HDFC306047,"Balakrishnan, Chana and Goda",5661,,Jaipur,Sikkim,IND,,"H.No. 62, Wali Nagar",TRM10537,05,00,N,A361VA,00,,2026-01-04,P,P,Y,HDFC0001,453213,453213,VISA493237299,83.33,13.84,19.61,REF000000003844,003844,B7872,2026-01-05,71.0,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.451245
HDFC0000003083,AUTH00003083,453212******1741,453212,1741,09/30,VISA,CREDIT,2026-01-03,23:10:57,2026-01-03T23:10:57.357187,5276.82,INR,,,01,PURCHASE,000000,HDFC746757,Radhakrishnan PLC,5311,,Kolkata,Tripura,IND,906098,,TRM69296,90,00,N,A089ZY,91,,2026-01-03,N,N,Y,HDFC0001,453214,453212,VISA623798600,38.09,36.85,12.23,REF000000003083,003083,B5503,2026-01-04,,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.357187
HDFC0000001412,AUTH00001412,453214******1584,453214,1584,10/26,VISA,CREDIT,2026-01-05,23:10:57,2026-01-01T23:10:57.160188,5308.41,INR,,,21,PURCHASE,000000,HDFC347305,"Mishra, Chaudhry and Raval",5311,,Jaipur,Tripura,IND,585412,,TRM57717,90,00,Y,A046FQ,91,,2026-01-01,N,M,Y,HDFC0001,453211,453214,VISA989584347,,36.81,,REF000000001412,001412,B5774,2026-01-02,,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.160188
HDFC0000002369,AUTH00002369,453214******8658,453214,8658,06/27,VISA,CREDIT,2025-12-28,23:10:57,2025-12-28T23:10:57.273933,93.29,INR,,,20,REFUND,000000,HDFC327411,Talwar-Chanda,5691,,Kolkata,Uttar Pradesh,IND,811132,,TRM49470,90,00,N,A446QM,51,,2025-12-28,U,M,N,HDFC0001,453213,453214,VISA114036166,82.9,,12.53,REF000000002369,002369,B3427,2025-12-29,,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.273933
HDFC0000003005,AUTH00003005,453213******2441,453213,2441,07/30,VISA,CREDIT,2025-12-30,23:10:57,2025-12-30T23:10:57.344828,1085.99,INR,,,01,CASH_WITHDRAWAL,000000,HDFC355271,"More, Sant and Panchal",5912,,Lucknow,Bihar,IND,104291,"H.No. 21, Ramachandran Nagar",TRM91564,05,00,Y,A378RF,51,,2025-12-30,N,N,Y,HDFC0001,453213,453213,VISA825805190,46.41,,,REF000000003005,003005,B8462,2025-12-31,25.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.344828
HDFC0000000412,AUTH00000412,453211******0462,453211,0462,11/29,VISA,CREDIT,2025-12-25,23:10:57,2025-12-25T23:10:57.025086,2794.01,INR,,,01,PURCHASE,000000,HDFC609153,"Lad, Grover and Lall",5732,,Jaipur,Haryana,IND,784931,"95
Gour Path",TRM29463,05,00,Y,A763AS,91,,2025-12-25,N,U,Y,HDFC0001,453213,453211,VISA812932571,61.38,34.56,7.65,REF000000000412,000412,B5535,2025-12-26,5.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.025086
HDFC0000001912,AUTH00001912,453214******4340,453214,4340,06/30,VISA,CREDIT,2025-12-25,23:10:57,2025-12-25T23:10:57.220086,1818.12,INR,,,01,REFUND,000000,HDFC211187,Bhargava-Andra,7011,,Jaipur,Mizoram,IND,541411,,TRM75613,02,00,Y,A844DQ,05,,2025-12-25,U,U,Y,HDFC0001,453213,453214,VISA349188220,33.04,,9.93,REF000000001912,001912,B2207,2025-12-26,39.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.220086
HDFC0000002324,AUTH00002324,453213******9712,453213,9712,03/29,VISA,CREDIT,2025-12-13,23:10:57,2025-12-13T23:10:57.269649,8640.15,INR,,,21,CASH_WITHDRAWAL,000000,HDFC290324,"Dhar, Chandra and Sidhu",5921,,Mumbai,Tripura,IND,628013,,TRM68134,90,00,Y,A758CE,00,,2025-12-13,A,P,N,HDFC0001,453212,453213,VISA297064612,,31.55,19.88,REF000000002324,002324,B8591,2025-12-14,,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.269649
HDFC0000001316,AUTH00001316,453214******7682,453214,7682,04/28,VISA,CREDIT,2025-12-09,23:10:57,2025-12-09T23:10:57.150669,1939.27,INR,,,20,CASH_WITHDRAWAL,000000,HDFC649502,"Rama, Wason and Bava",,,Delhi,,IND,224127,"18/72
Memon Chowk",TRM29811,05,00,N,A204MV,51,,2025-12-09,A,N,Y,HDFC0001,453214,453214,VISA701077620,82.58,42.6,14.15,REF000000001316,001316,B7362,2025-12-10,,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.152191
HDFC0000001118,AUTH00001118,453211******1790,453211,1790,04/30,VISA,CREDIT,2026-01-14,23:10:57,2025-12-05T23:10:57.125670,6049.88,INR,,,21,REFUND,000000,HDFC601572,"Khatri, Gill and Sodhi",5651,,Chennai,Tamil Nadu,IND,312930,,TRM35649,02,00,N,A352SE,05,,2025-12-05,U,U,Y,HDFC0001,453213,453211,VISA650534918,,30.08,19.4,REF000000001118,001118,B2679,2025-12-06,48.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.125670
HDFC0000002002,AUTH00002002,453214******7099,453214,7099,10/30,VISA,CREDIT,2025-12-06,23:10:57,2025-12-06T23:10:57.229652,7438.85,INR,,,20,CASH_WITHDRAWAL,000000,HDFC834333,"Cherian, Bhatnagar and Pandya",7011,,Pune,Tamil Nadu,IND,187412,"H.No. 50, Chandra Path",TRM93065,90,00,Y,A432GL,05,,2025-12-06,N,M,N,HDFC0001,453214,453214,VISA723509895,48.27,,8.36,REF000000002002,002002,B3029,2025-12-07,59.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.229652
HDFC0000001984,AUTH00001984,453213******4498,453213,4498,11/30,VISA,CREDIT,2025-12-05,23:10:57,2025-12-05T23:10:57.225732,9859.25,INR,,,00,CASH_WITHDRAWAL,000000,HDFC715269,Dutta-Mallick,5999,,Delhi,Uttar Pradesh,IND,382690,,TRM16777,02,00,Y,A763JA,00,,2025-12-05,N,M,N,HDFC0001,453212,453213,VISA387395021,28.29,43.85,5.51,REF000000001984,001984,B2413,2025-12-06,20.0,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.225732
HDFC0000001138,AUTH00001138,453213******2470,453213,2470,02/28,VISA,CREDIT,2025-12-29,23:10:57,2025-12-29T23:10:57.127092,4784.45,INR,,,20,CASH_WITHDRAWAL,000000,HDFC210518,"Shan, Acharya and Krishnamurthy",,,Mumbai,Tripura,IND,,"47/25
Subramanian Circle",TRM12655,02,00,Y,A844QI,05,,2025-12-29,N,P,N,HDFC0001,453211,453213,VISA292056481,,31.83,5.44,REF000000001138,001138,B6817,2025-12-30,12.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.127092
HDFC0000002183,AUTH00002183,453213******8611,453213,8611,06/30,VISA,CREDIT,2025-12-26,23:10:57,2025-12-26T23:10:57.251397,2541.18,INR,,,01,CASH_WITHDRAWAL,000000,HDFC686954,Narula PLC,5651,,Delhi,Kerala,IND,748582,"23/324
Prashad Zila",TRM99136,02,00,N,A518WO,91,,2025-12-26,A,P,Y,HDFC0001,453211,453213,VISA518052448,24.99,36.05,,REF000000002183,002183,B3712,2025-12-27,82.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.251397
HDFC0000001887,AUTH00001887,453213******8702,453213,8702,12/27,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.216854,1378.65,INR,,,01,REFUND,000000,HDFC377955,Madan-Nagarajan,5691,,Pune,Tripura,IND,426518,,TRM65645,05,00,N,A513XV,51,,2025-12-17,P,P,Y,HDFC0001,453211,453213,VISA611795348,29.39,10.29,8.37,REF000000001887,001887,B3122,2025-12-18,,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.216854
HDFC0000002847,AUTH00002847,453212******4803,453212,4803,03/27,VISA,CREDIT,2025-12-27,23:10:57,2025-12-27T23:10:57.327725,8508.38,INR,,,01,REFUND,000000,HDFC985212,Swaminathan-Gandhi,5942,,Kolkata,Mizoram,IND,108300,,TRM94598,90,00,N,A715YX,91,,2025-12-27,Y,P,N,HDFC0001,453211,453212,VISA506609323,16.65,,14.57,REF000000002847,002847,B2153,2025-12-28,40.0,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.327725
HDFC0000001696,AUTH00001696,453211******7877,453211,7877,02/30,VISA,CREDIT,2025-12-06,23:10:57,2025-12-06T23:10:57.192988,8865.75,INR,,,00,PURCHASE,000000,HDFC752938,Date Inc,5812,,Ahmedabad,Manipur,IND,984508,,TRM59335,90,00,Y,A115KO,51,,2025-12-06,A,U,Y,HDFC0001,453212,453211,VISA520221728,57.22,16.13,4.32,REF000000001696,001696,B6819,2025-12-07,35.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.192988
HDFC0000003043,AUTH00003043,453212******1543,453212,1543,11/29,VISA,CREDIT,2026-01-01,23:10:57,2026-01-01T23:10:57.350853,1858.08,INR,,,01,CASH_WITHDRAWAL,000000,HDFC398600,"Dayal, Srinivas and Goyal",,,Bangalore,Mizoram,IND,968919,,TRM97938,90,00,N,A090MH,51,,2026-01-01,N,N,Y,HDFC0001,453214,453212,VISA986892004,91.94,21.24,,REF000000003043,003043,B1271,2026-01-02,,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.350853
HDFC0000003685,AUTH00003685,453212******8512,453212,8512,08/26,VISA,CREDIT,2025-12-28,23:10:57,2025-12-28T23:10:57.428083,6202.02,INR,,,01,PURCHASE,000000,HDFC960410,Nanda LLC,5942,,Delhi,Karnataka,IND,107243,"H.No. 832
Dua Marg",TRM21047,90,00,Y,A138QH,91,,2025-12-28,P,P,Y,HDFC0001,453213,453212,VISA180170938,68.87,,13.6,REF000000003685,003685,B3848,2025-12-29,39.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.428083
HDFC0000001039,AUTH00001039,453213******2574,453213,2574,08/27,VISA,CREDIT,2025-12-11,23:10:57,2025-12-11T23:10:57.117525,903.55,INR,,,21,PURCHASE,000000,HDFC589542,"Nadkarni, Sabharwal and Raman",7011,,Delhi,Uttar Pradesh,IND,490784,"64
Loyal Nagar",TRM55852,90,00,Y,A735OC,51,,2025-12-11,Y,P,N,HDFC0001,453213,453213,VISA279815482,33.04,11.33,,REF000000001039,001039,B4248,2025-12-12,,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.117525
HDFC0000001061,AUTH00001061,453211******9569,453211,9569,04/29,VISA,CREDIT,2025-12-21,23:10:57,2025-12-21T23:10:57.119747,6788.37,INR,,,00,PURCHASE,000000,HDFC634199,Kalita Inc,5999,,Bangalore,Uttar Pradesh,IND,299050,,TRM37541,02,00,N,A922KE,05,,2025-12-21,P,N,N,HDFC0001,453213,453211,VISA763134880,88.43,39.88,11.22,REF000000001061,001061,B9385,2025-12-22,90.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.119747
HDFC0000003027,AUTH00003027,453212******8505,453212,8505,05/27,VISA,CREDIT,2025-12-30,23:10:57,2025-12-30T23:10:57.347545,2507.36,INR,,,21,CASH_WITHDRAWAL,000000,HDFC762924,Khalsa Group,5651,,Bangalore,Uttar Pradesh,IND,144153,"H.No. 80
Vohra Chowk",TRM37173,90,00,N,A053IN,05,,2025-12-30,Y,M,Y,HDFC0001,453211,453212,VISA985853111,45.61,13.56,5.48,REF000000003027,003027,B9803,2025-12-31,28.0,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.348844
